Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
1926,20,1,85,12633,1,1.1255,2,2,1,1,1,15,1,1,1,1,9,5,2007,2007,2,1,6,6,3,290,3,1,1,3,1,3,1,1640,1,0,338,1978,1,1,1,1,1978,0,0,1978,1,0,2,0,2,1,3,7,1,1,1,1,2007,3,3,920,1,1,1,308,52,0,0,0,0,0.99037,0.32583,0.95858,0,5,2009,1,1
1927,20,1,75,12518,1,0.89078,2,1,1,1,1,10,1,1,1,1,5,7,1968,1968,1,1,3,3,2,182,1,1,2,1,1,1,3,532,1,0,476,1008,1,3,1,1,1008,0,0,1008,0,0,1,0,3,1,2,6,1,0,1.3776,1,1968,1,1,384,1,1,1,144,0,0,0,0,0,1.0114,1,0.91399,0,4,2009,1,1
1928,20,1,83,13383,1,1.043,2,1,1,1,2,10,1,1,1,1,5,5,1969,2000,2,1,3,3,2,176,1,1,2,1,1,1,5,594,1,0,594,1188,1,1,1,1,1404,0,0,1404,0,0,2,0,3,1,1,7,1,1,4,1,1969,1,2,504,1,1,1,0,16,0,0,0,0,1.0119,0.53201,1.0787,0,3,2009,1,1
1929,85,1,50,7689,1,0.94429,2,1,1,1,1,10,1,1,1,5,5,8,1972,1972,1,1,2,2,1,0,1,1,2,2,1,2,1,720,4,76,0,796,1,3,1,1,796,0,0,796,0,1,1,0,2,1,1,4,1,0,3.5826,2,1998,1,1,336,1,1,1,138,0,0,0,0,0,1.0222,1,0.72876,0,7,2009,1,1
1930,80,1,62,7706,1,0.94302,1,1,1,1,1,10,1,1,1,4,6,5,1993,1996,1,1,3,3,1,0,1,2,2,2,1,2,4,114,6,270,0,384,1,1,1,1,1091,0,0,1091,0,1,1,0,2,1,1,5,1,0,2.7474,1,1993,3,1,429,1,1,1,280,0,0,0,0,0,0.98426,1.8295,1,700,8,2009,1,1
1931,85,1,70,7669,1,1.1527,1,1,1,1,1,10,1,1,1,5,5,6,1992,1993,1,1,3,7,1,0,1,1,1,2,1,2,1,718,3,110,0,828,1,2,1,1,883,0,0,883,1,0,1,0,2,1,1,5,1,1,3,2,1998,1,2,698,1,1,1,100,32,0,0,0,0,1.0182,2,0.91394,0,6,2009,1,1
1932,60,1,62,10429,1,1.1063,1,1,1,1,1,10,1,1,1,2,5,5,1992,1992,1,1,3,7,1,0,1,1,1,2,1,1,3,330,1,0,294,624,1,2,1,1,624,663,0,1287,0,0,1,1,3,1,1,6,1,0,0.98082,2,2001,1,2,440,1,1,1,150,0,0,0,0,0,0.99489,1.908,1.0006,0,7,2009,1,1
1933,60,1,70,10457,1,1.0357,2,1,1,1,2,10,1,1,1,2,5,7,1969,1969,1,1,1,1,2,178,2,4,2,1,1,3,5,496,3,288,0,784,1,1,1,1,784,848,0,1632,0,0,1,1,4,1,1,7,1,1,2,1,1969,2,2,898,1,1,1,0,173,368,0,0,0,0.99331,1,1.1773,0,4,2009,1,1
1934,60,1,72,8702,1,1.0855,2,1,1,1,1,7,1,1,1,2,6,5,1997,1998,1,1,1,1,1,0,1,1,1,1,1,1,5,706,1,0,220,926,1,1,1,1,926,678,0,1604,0,0,2,1,3,1,1,7,1,1,2,1,1997,3,2,470,1,1,1,0,36,0,0,0,0,0.99624,1.772,1.0994,0,4,2008,1,1
1935,60,1,65,8139,1,0.9768,1,1,1,1,1,7,1,1,1,2,6,5,1995,1996,1,1,1,1,2,119,1,1,1,2,1,1,3,476,1,0,204,680,1,3,1,1,680,790,0,1470,0,0,2,1,3,1,1,7,1,1,2,3,1995,3,2,420,1,1,1,192,49,0,0,0,0,1.0133,2.114,1.01,0,10,2008,1,1
1936,60,1,59,9535,1,1.0806,2,1,1,1,1,7,1,1,1,2,6,5,1998,1998,1,1,1,1,1,0,1,1,1,2,1,3,1,851,1,0,75,926,1,1,1,1,926,678,0,1604,0,0,2,1,3,1,1,7,1,0,0.85299,1,1998,3,2,472,1,1,1,100,82,0,0,0,0,0.99706,1.6869,0.93851,0,5,2008,1,1
1937,60,1,59.943,15038,1,0.89005,3,1,1,2,1,7,1,1,1,2,6,5,1996,1996,1,1,3,3,1,0,1,1,1,2,1,1,4,138,1,0,778,916,1,3,1,1,916,720,0,1636,0,0,2,1,3,1,1,7,1,1,2,1,1996,3,2,386,1,1,1,168,84,0,0,0,0,1.0044,1.941,1.0093,0,11,2008,1,1
1938,20,1,53,14137,1,0.97321,2,1,1,1,1,7,1,1,1,1,5,5,1996,1997,1,1,3,3,1,0,2,1,1,2,1,1,1,450,1,0,898,1348,1,3,1,1,1384,0,0,1384,1,0,2,0,3,1,2,7,1,0,0.032981,1,1996,1,2,404,1,1,1,0,39,0,0,0,0,0.99284,1.5046,0.88302,0,11,2008,1,1
1939,120,1,45,6264,1,0.83849,2,1,1,2,1,17,1,1,1,1,8,5,1997,1997,1,1,6,6,1,0,2,1,1,3,1,4,1,656,1,0,1008,1664,1,1,1,1,1682,0,0,1682,1,0,1,1,1,1,2,6,3,1,2,1,1997,3,2,528,1,1,1,0,0,0,0,0,0,0.99018,2.2912,0.83124,0,7,2008,1,1
1940,120,1,39,5070,1,1.2945,2,2,1,1,1,17,1,1,2,1,8,5,1992,1992,1,1,3,3,1,0,2,1,1,2,1,4,2,0,1,0,1280,1280,1,1,1,1,1280,0,0,1280,0,0,2,0,2,1,2,5,1,0,-0.43711,1,1992,2,2,506,1,1,1,0,82,0,0,144,0,0.97653,1.1435,1.1952,0,8,2008,1,1
1941,60,1,73,11184,1,0.88984,2,1,1,2,1,7,1,1,1,2,6,5,1998,1998,1,1,1,1,1,0,1,1,1,2,1,1,2,0,1,0,932,932,1,3,1,1,932,701,0,1633,0,0,2,1,3,1,1,7,1,1,2,1,1998,3,2,460,1,1,1,0,39,0,0,0,0,1.0126,1.7455,1.0927,0,4,2008,1,4
1942,60,1,60.094,14067,1,0.6419,1,1,1,5,1,7,1,1,1,2,6,5,1991,1991,1,1,3,3,2,194,1,1,1,2,1,1,3,504,1,0,332,836,1,3,1,1,851,858,0,1709,1,0,2,1,3,1,2,7,1,0,0.80882,1,1991,3,2,416,1,1,1,0,40,0,0,0,0,0.99625,2,0.85756,0,9,2008,1,1
1943,120,1,65,5950,1,1.0194,2,2,1,1,2,17,1,1,2,1,8,5,1989,1989,1,1,3,3,1,0,2,1,1,2,1,3,1,319,1,0,1018,1337,1,3,1,1,1337,0,0,1337,1,0,2,0,2,1,2,5,1,1,2,1,1989,2,2,462,1,1,1,0,73,154,0,0,0,0.96861,0.77402,0.95374,0,4,2008,1,1
1944,60,1,101,13543,1,1.0141,2,2,1,2,1,17,1,1,1,2,8,5,2005,2005,1,1,1,1,3,130,2,1,1,3,1,3,1,16,1,0,1152,1168,1,1,1,1,1168,1332,0,2500,0,0,3,1,5,1,3,9,1,1,1,3,2005,3,3,683,1,1,1,192,32,0,0,0,0,1.0303,-0.26815,1.0064,0,7,2008,1,1
1945,20,1,53,15401,1,1.0827,2,2,1,3,1,17,1,1,1,1,9,5,2004,2004,2,1,1,1,2,296,3,1,1,3,1,3,1,1337,1,0,547,1884,1,1,1,1,1884,0,0,1884,1,0,2,0,2,1,3,7,1,1,1,1,2004,3,3,670,1,1,1,214,76,0,0,0,0,0.98,0.77482,0.84262,0,9,2008,1,1
1946,20,1,60.043,31220,1,1.0475,2,3,1.0002,4,1,7,2,1,1,1,6,2,1952,1952,2,1,7,8,1,0,1,1,2,1,1,1,2,0,1,0,1632,1632,1,2,1,2,1474,0,0,1474,0,0,1,0,3,1,1,7,2,2,1,1,1952,1,2,495,1,1,1,0,0,144,0,0,0,1.0184,0.76312,1,750,5,2008,1,1
1947,120,1,60,8118,1,1.0355,1,2,1,1,1,17,5,5,2,1,9,5,2007,2007,2,1,2,2,2,178,3,1,1,3,1,3,1,1034,1,0,676,1710,1,1,1,1,1710,0,0,1710,1,0,2,0,2,1,3,6,1,1,1,1,2007,2,2,557,1,1,1,156,48,0,0,0,0,0.98168,0.35682,0.83449,0,7,2008,1,1
1948,20,1,60.016,47280,1,1.1681,2,1,1,1,1,7,1,1,1,1,6,5,1950,1950,2,1,9,10,2,44,1,1,2,1,1,1,2,0,1,0,1488,1488,1,3,1,1,1488,0,0,1488,0,0,2,1,3,1,1,6,1,1,2,1,1950,2,2,738,1,1,1,0,0,180,0,0,0,0.97642,0.59386,0.93559,0,7,2008,1,4
1949,20,1,63,12680,1,0.97242,2,1,1,1,1,11,1,1,1,1,7,6,1988,1988,1,1,5,4,2,102,2,1,2,2,3,4,1,983,1,0,692,1675,1,1,1,1,1688,0,0,1688,1,0,2,0,2,1,3,6,1,1,5,1,1988,2,2,528,1,1,1,0,48,0,0,141,0,0.9911,1.8698,0.97904,0,6,2008,1,1
1950,20,1,59.985,10825,1,0.83202,2,1,1,1,1,11,1,1,1,1,7,7,1983,1983,1,1,8,5,2,174,2,1,2,2,1,4,1,747,1,0,513,1260,1,2,1,1,1260,0,0,1260,1,0,2,0,3,1,1,6,1,0,-0.25013,1,1983,1,2,598,1,1,1,152,0,0,0,0,0,1.0184,2.1392,0.92837,0,7,2008,1,1
1951,20,1,56,18559,1,0.86837,2,1,1,3,1,11,1,1,1,1,7,5,1978,1978,2,1,5,5,2,383,2,2,2,2,1,1,1,1206,2,186,656,2048,1,2,1,1,2064,0,0,2064,1,0,2,0,3,1,2,7,1,2,3,1,1978,3,2,550,1,1,1,200,0,0,0,0,0,1.0008,1.9324,0.70619,0,8,2008,1,1
1952,20,1,85,14450,1,0.98254,1,1,1,1,1,11,1,1,1,1,7,5,1979,1979,2,1,5,5,2,194,2,1,2,2,2,1,3,864,3,449,469,1782,1,2,1,1,1782,0,0,1782,0,1,2,0,3,1,2,6,1,1,2,1,1979,3,2,551,1,1,1,467,0,0,0,0,0,1.0033,0.82675,0.79635,0,3,2008,1,1
1953,20,1,90,13068,1,0.80942,1,1,1,2,1,11,1,1,1,1,6,5,1976,1976,2,1,3,3,2,621,1,1,1,2,1,1,3,890,2,48,273,1211,1,2,1,1,1211,0,0,1211,1,0,2,0,3,1,2,6,1,1,4,1,1976,3,2,461,1,1,1,0,0,0,174,0,0,0.99136,1,0.9046,0,11,2008,1,1
1954,60,1,80,10400,1,0.93474,1,1,1,1,1,11,1,1,1,2,7,6,1980,1988,1,1,3,3,2,280,1,1,2,2,1,4,2,0,1,0,738,738,1,2,1,1,1277,767,0,2044,0,0,2,1,3,1,1,7,3,1,2,1,1980,1,2,489,1,1,1,28,73,0,0,0,0,1.001,2.2521,0.83218,0,3,2008,1,1
1955,60,1,75,9743,1,0.83959,1,1,1,1,1,11,1,1,1,2,5,6,1969,1969,1,1,1,1,1,0,1,1,2,1,2,1,5,280,1,0,440,720,1,3,1,1,720,588,0,1308,0,0,1,1,3,1,1,7,1,0,1.4503,2,1969,1,2,484,1,1,1,0,0,0,0,0,0,1.0074,2.1686,0.9614,0,6,2008,1,1
1956,60,1,59.849,12511,1,1.0145,2,1,1,2,1,11,1,1,1,2,7,7,1978,1978,5,3,5,5,2,168,2,1,1,2,1,1,3,988,1,0,432,1420,1,1,1,1,1420,1420,0,2840,0,1,2,1,4,1,2,8,2,2,1,1,1978,3,4,1314,1,4,1,0,16,0,0,208,0,0.99658,1,1.0835,0,12,2008,1,1
1957,20,1,80,10400,1,1.0981,1,1,1,1,1,11,1,1,1,1,6,5,1976,1976,1,1,3,3,2,120,1,1,2,1,1,1,2,0,1,0,1444,1444,1,2,1,1,1444,0,0,1444,0,0,2,0,2,1,1,5,1,1,1,1,1976,1,2,473,1,1,1,0,24,0,0,0,0,1.0036,3,0.95953,0,4,2008,1,1
1958,60,1,60.022,14311,1,1.0424,2,1,1,5,1,11,1,1,1,2,8,5,1996,1996,1,1,1,1,2,402,2,1,1,2,1,1,1,1023,1,0,213,1236,1,1,1,1,1236,1104,0,2340,1,0,2,1,4,1,2,9,1,1,1,1,1996,2,3,787,1,1,1,192,180,218,0,0,0,0.97017,2,0.99445,0,6,2008,1,1
1959,90,1,60,9000,1,0.73555,1,1,1,4,1,1,1,1,3,2,5,5,1974,1974,1,1,1,1,1,0,1,1,2,2,1,4,2,0,1,0,896,896,1,2,1,1,896,896,0,1792,0,0,2,2,4,2,1,8,1,0,1.4575,2,1982,1,2,480,1,1,1,0,45,0,0,0,0,1.0224,2.303,0.80799,0,6,2008,1,1
1960,20,1,68,10295,1,0.5721,1,1,1,4,1,1,1,1,1,1,4,6,1969,1969,1,1,3,3,2,72,1,1,2,2,1,4,4,252,1,0,684,936,1,2,1,1,936,0,0,936,0,0,1,0,2,1,1,4,1,0,1.746,1,1969,1,1,288,1,1,1,16,0,0,0,0,0,1.0125,1.3699,0.84468,0,9,2008,3,1
1961,20,1,63,7560,1,1.19,1,1,1,1,1,1,1,1,1,1,5,5,1971,1971,2,1,2,2,1,0,1,1,2,2,1,1,4,119,5,613,132,864,1,2,1,1,864,0,0,864,1,0,1,0,3,1,1,5,1,0,1.9136,2,1977,1,2,576,1,1,1,0,0,0,0,0,0,1.0188,0.9192,0.94964,0,5,2008,1,1
1962,160,2,21,1680,1,1.4687,1,1,1,1,1,21,1,1,4,2,6,5,1973,1973,1,1,3,3,2,359,1,1,2,1,1,1,6,458,1,0,25,483,1,2,1,1,483,504,0,987,0,1,1,1,2,1,1,5,1,0,0.21538,2,1973,1,1,264,1,1,1,52,0,0,0,0,0,1.0051,1.5743,1.0891,0,2,2008,1,1
1963,160,2,21,1890,1,1.3081,1,1,1,1,1,21,1,1,4,2,6,6,1972,1972,1,1,3,3,2,422,1,1,2,1,1,1,6,483,1,0,0,483,1,3,1,1,483,504,0,987,0,0,1,1,2,1,1,5,1,0,0.365,2,1975,1,1,352,1,1,1,411,0,0,0,0,0,1.0069,1.6532,1.0233,0,4,2008,1,1
1964,160,2,21,1680,1,1.2866,1,1,1,1,1,21,1,1,4,2,5,5,1972,1972,1,1,3,3,2,356,1,1,2,1,1,1,4,350,1,0,280,630,1,2,1,1,630,672,0,1302,0,0,2,1,3,1,1,6,1,0,0.027217,2,1972,1,1,264,1,1,1,0,0,0,0,0,0,1.0176,1.4653,1.0685,0,12,2008,1,1
1965,160,1,24,2308,1,0.91064,1,1,1,4,1,22,1,1,2,2,6,6,1975,1975,1,1,5,11,1,0,1,1,2,2,1,1,3,286,3,294,275,855,1,3,1,1,855,601,0,1456,0,0,2,1,4,1,1,7,1,0,3.216,1,1975,2,2,460,1,1,1,0,0,0,0,0,0,1.0262,1.1104,0.88573,0,5,2008,1,1
1966,120,1,24,2529,1,1.1883,1,1,1,1,1,22,1,1,4,1,7,6,1977,1977,1,1,5,11,1,0,1,1,2,2,1,1,3,378,1,0,677,1055,1,4,1,1,1055,0,0,1055,0,0,2,0,2,1,1,4,1,0,-0.73652,1,1977,1,2,440,1,1,1,0,38,0,0,0,0,0.98575,2.8567,1.0102,0,9,2008,1,1
1967,20,1,98,12704,1,1.3006,1,1,1,1,1,6,1,1,1,1,8,5,2007,2007,2,1,1,1,3,302,2,1,1,3,1,1,1,1012,1,0,570,1582,1,1,1,1,1582,0,0,1582,1,0,2,0,3,1,2,7,1,0,0.049691,1,2007,3,3,905,1,1,1,209,95,0,0,0,0,0.99673,0.041049,1.0521,0,1,2008,2,2
1968,20,1,105,13693,1,0.83956,1,1,1,1,1,6,1,1,1,1,8,5,2007,2007,2,1,1,1,3,554,2,1,1,3,1,3,1,1728,4,495,195,2418,1,1,1,1,2464,0,0,2464,1,0,2,1,4,1,3,9,1,1,5,1,2007,3,3,650,1,1,1,358,78,0,0,0,0,0.99308,0.22814,0.67962,0,8,2008,1,1
1969,20,1,104,14418,1,1.2313,2,1,1,1,1,6,1,1,1,1,9,5,2007,2007,2,1,1,1,2,480,3,1,1,3,1,3,1,1375,1,0,575,1950,1,1,1,1,1950,0,0,1950,1,0,2,0,2,1,3,7,1,1,1,1,2007,3,3,706,1,1,1,156,207,0,0,0,0,0.96251,1.1953,0.86338,0,5,2008,1,1
1970,60,1,108,13418,1,1.1188,1,1,1,1,1,6,1,1,1,2,9,5,2006,2006,2,1,1,1,2,270,2,1,1,3,1,3,1,1420,1,0,430,1850,1,1,1,1,1850,898,0,2748,1,0,2,1,4,1,3,9,1,1,1,3,2006,3,3,850,1,1,1,212,182,0,0,0,0,0.9762,0.61545,0.94205,0,10,2008,1,3
1971,60,1,96,12539,1,1.1209,1,1,1,1,1,6,5,1,1,2,10,5,2005,2006,2,1,6,6,2,468,3,1,1,3,1,3,1,1082,1,0,538,1620,1,1,1,1,1632,1158,0,2790,1,0,2,1,4,1,3,10,1,1,5,3,2005,3,4,1150,1,1,1,30,200,0,0,192,0,0.96661,0.99838,1.0431,0,6,2008,1,1
1972,60,1,102,12151,1,1.0813,2,1,1,1,1,6,1,1,1,2,9,5,2005,2005,1,1,6,6,2,368,2,1,1,3,1,2,1,1249,1,0,165,1414,1,1,1,1,1414,917,0,2331,1,0,2,1,3,1,3,9,1,1,1,3,2005,3,3,1003,1,1,1,192,63,0,0,0,0,0.97779,1.8923,1.0093,0,8,2008,1,1
1973,60,1,74,8899,1,1.2379,1,1,1,1,1,6,1,1,1,2,8,5,2007,2007,2,1,1,1,3,108,3,1,1,2,1,2,1,40,1,0,908,948,1,1,1,1,948,1140,0,2088,0,0,2,1,4,1,2,10,1,1,1,3,2007,3,3,656,1,1,1,100,24,0,0,0,0,1.0328,0.76574,0.99958,0,6,2008,1,1
1974,60,1,85,10574,1,1.3437,2,1,1,1,1,6,1,1,1,2,8,5,2004,2004,1,1,1,1,3,126,2,1,1,3,1,1,1,856,1,0,292,1148,1,1,1,1,1170,1162,0,2332,1,0,2,1,4,1,3,9,1,1,1,3,2004,3,3,756,1,1,1,224,142,0,0,0,0,1.0083,0.86495,1.0547,0,7,2008,1,1
1975,20,1,106,12720,1,1.1329,1,2,1,1,2,6,1,1,1,1,10,5,2003,2003,2,1,2,2,3,680,3,1,1,3,1,3,1,2257,1,0,278,2535,1,1,1,1,2470,0,0,2470,2,0,1,1,1,1,3,7,1,2,1,1,2003,3,3,789,1,1,1,154,65,0,0,216,144,1,2.4163,1.0779,0,2,2008,1,1
1976,20,1,92,10845,1,0.86269,2,1,1,2,1,6,1,1,1,1,8,5,2003,2004,1,1,1,1,2,504,2,1,1,2,1,4,1,1149,1,0,454,1603,1,1,1,1,1575,0,0,1575,1,0,2,0,2,1,2,7,1,1,2,1,2003,3,3,732,1,1,1,216,28,0,0,0,0,0.98797,2.1405,0.90862,0,6,2008,1,1
1977,60,1,130,16900,1,0.73157,1,1,1,1,1,6,1,1,1,2,8,5,2001,2002,1,1,1,1,2,1110,2,1,1,3,1,4,1,1075,1,0,404,1479,1,1,1,1,1515,1134,0,2649,1,0,2,1,4,1,2,10,1,1,2,1,2001,3,3,746,1,1,1,0,60,0,0,0,0,0.96573,2.1412,0.74267,0,1,2008,1,1
1978,60,1,112,16451,1,0.91208,2,1,1,2,1,6,1,1,1,2,8,5,2003,2003,1,1,1,1,2,221,2,1,1,3,1,3,2,0,1,0,1765,1765,1,1,1,1,1804,886,0,2690,0,0,2,1,4,1,2,9,1,1,1,3,2003,3,3,795,1,1,1,268,58,0,0,0,0,0.98512,1.7891,0.87942,0,7,2008,1,1
1979,120,1,58,10110,1,1.2938,2,1,1,1,1,6,1,1,2,1,9,5,2008,2008,2,1,2,2,2,492,3,1,1,2,1,1,1,372,1,0,1486,1858,1,1,1,1,1866,0,0,1866,1,0,2,0,2,1,3,7,1,1,1,1,2008,3,3,870,1,1,1,0,48,0,0,0,0,0.96878,0.72113,0.98117,0,11,2008,2,2
1980,120,1,135,12304,1,1.0575,4,1,1,2,1,6,1,1,2,1,7,5,2005,2005,1,1,1,1,3,144,2,1,1,2,1,1,1,20,1,0,1347,1367,1,1,1,1,1367,0,0,1367,0,0,2,0,2,1,2,6,1,1,1,1,2005,2,2,484,1,1,1,0,33,0,0,0,0,1.0144,0.90284,1.1541,0,6,2008,1,1
1981,120,1,89,8232,1,1.1512,2,1,1,1,1,6,1,1,2,1,9,5,2007,2008,2,1,2,2,2,714,3,1,1,3,1,1,1,1204,1,0,596,1800,1,1,1,1,1800,0,0,1800,1,0,2,0,2,1,3,6,1,1,1,1,2008,2,3,944,1,1,1,210,0,0,0,0,0,0.95932,0.70191,0.96346,0,6,2008,2,2
1982,120,1,48,6240,1,1.3457,1,1,1,1,1,6,1,1,2,1,8,5,2006,2007,2,1,2,2,2,176,2,1,1,2,1,1,1,846,1,0,496,1342,1,1,1,1,1342,0,0,1342,1,0,2,0,2,1,2,6,1,1,1,1,2007,3,2,550,1,1,1,0,35,0,0,0,0,0.9877,1.0126,0.98114,0,6,2008,1,1
1983,120,1,48,6240,1,1.4668,1,1,1,1,1,6,1,1,2,1,8,5,2006,2007,2,1,2,2,2,196,2,1,1,2,1,1,1,24,1,0,1318,1342,1,1,1,1,1342,0,0,1342,0,0,2,0,2,1,2,6,1,1,1,1,2007,2,2,550,1,1,1,0,35,0,0,0,0,0.99552,0.99838,0.96803,0,2,2008,1,1
1984,160,1,36,2448,1,1.5711,1,1,1,1,1,6,1,1,4,2,7,5,2003,2004,1,1,1,7,3,106,2,1,1,2,1,1,2,0,1,0,764,764,1,1,1,1,764,862,0,1626,0,0,2,1,2,1,2,6,1,0,-2.031,3,2003,2,2,474,1,1,1,0,27,0,0,0,0,0.99279,2.0908,1.1385,0,10,2008,1,1
1985,120,1,60.029,3940,1,1.015,1,1,1,1,1,24,1,1,2,1,7,5,2003,2003,1,1,1,1,2,143,2,1,1,2,1,3,1,1073,1,0,342,1415,1,1,1,1,1455,0,0,1455,1,0,2,0,2,1,2,6,1,1,2,1,2003,3,3,644,1,1,1,156,20,0,0,144,0,0.98748,1.4692,1.1163,0,8,2008,1,1
1986,120,2,60.013,3940,1,1.4074,1,1,1,1,1,24,1,1,2,1,7,5,2004,2004,2,1,1,1,2,24,2,1,1,2,1,1,1,1087,1,0,306,1393,1,1,1,1,1576,0,0,1576,1,0,2,0,2,1,2,7,1,1,2,1,2004,2,3,668,1,1,1,143,20,0,0,0,0,0.9978,0.17771,0.96769,0,5,2008,1,1
1987,20,1,53,3710,1,1.0689,1,1,1,1,1,24,1,1,1,1,7,5,2007,2008,1,1,8,7,2,20,2,1,1,2,1,3,2,0,1,0,1146,1146,1,1,1,1,1246,0,0,1246,0,0,2,0,2,1,2,5,1,1,1,1,2007,3,2,428,1,1,1,100,24,0,0,0,0,1.0107,1.1718,1.0722,0,3,2008,2,2
1988,60,1,80,9024,1,1.0906,2,1,1,1,1,7,1,1,1,2,6,5,2004,2004,1,1,1,1,1,0,2,1,1,2,1,1,2,0,1,0,789,789,1,1,1,1,813,702,0,1515,0,0,2,1,3,1,2,8,1,1,1,1,2004,3,2,393,1,1,1,0,75,0,0,0,0,1.0078,1.6597,1.087,0,7,2008,1,1
1989,60,1,59.965,8010,1,1.2454,2,1,1,1,1,7,1,1,1,2,7,5,2002,2003,1,1,1,1,1,0,2,1,1,2,1,1,2,0,1,0,840,840,1,1,1,1,840,880,0,1720,0,0,2,1,3,1,2,7,1,1,1,3,2002,3,2,400,1,1,1,138,48,0,0,0,0,0.99337,1.9791,1.0265,0,7,2008,1,1
1990,60,1,59.981,8396,1,1.2585,2,1,1,1,1,7,1,1,1,2,7,5,2003,2003,1,1,1,1,2,196,2,1,1,2,1,1,2,0,1,0,847,847,1,1,1,1,847,1139,0,1986,0,0,2,1,4,1,2,9,1,1,1,3,2003,3,2,434,1,1,1,120,48,0,0,0,0,1.0129,1.5744,1.0385,0,5,2008,1,1
1991,120,1,55,7301,1,1.1918,2,1,1,1,1,6,1,1,2,1,7,6,2007,2008,1,1,1,1,3,176,2,1,1,2,1,1,1,876,1,0,474,1350,1,1,1,1,1358,0,0,1358,1,0,2,0,2,1,2,6,1,1,1,1,2008,2,2,484,1,1,1,192,26,0,0,0,0,1.0102,1.3409,1.099,0,11,2008,2,2
1992,60,1,71,8220,1,0.96661,2,1,1,1,1,7,1,1,1,2,7,5,2000,2001,1,1,1,1,2,647,2,1,1,2,1,2,1,544,1,0,438,982,1,1,1,1,1008,884,0,1892,0,0,2,1,3,1,1,8,1,1,2,1,2000,2,2,431,1,1,1,108,0,0,0,0,0,0.99944,2.665,0.94946,0,7,2008,1,1
1993,60,1,60.023,7750,1,1.1632,1,1,1,1,1,7,4,1,1,2,7,5,2002,2002,1,1,1,1,2.125,-0.00077915,2,1,1,2,1,1,2,0,1,0,707,707,1,1,1,1,707,707,0,1414,0,0,2,1,3,1,2,6,1,1,1,1,2002,3,2,403,1,1,1,100,35,0,0,0,0,1.0132,1.257,1.0294,0,4,2008,1,1
1994,60,1,41,12460,1,0.97357,2,1,1,4,1,7,4,1,1,2,7,5,1999,2000,1,1,1,1,1,0,2,1,1,2,1,1,1,870,1,0,167,1037,1,1,1,1,1037,1285,0,2322,0,0,2,1,4,1,1,8,1,1,2,3,1999,3,2,400,1,1,1,144,44,0,0,0,0,0.99633,2.313,0.8012,0,5,2008,1,1
1995,60,1,77,8390,1,1.2844,2,1,1,1,1,7,1,1,1,2,7,5,1999,1999,1,1,1,1,1,0,1,1,1,2,1,1,2,0,1,0,831,831,1,1,1,1,873,778,0,1651,0,0,2,1,3,1,1,7,1,1,2,3,1999,3,2,450,1,1,1,0,103,0,0,0,0,0.996,2.378,1.0703,0,5,2008,1,1
1996,75,1,84,9660,1,1.0504,1,1,1,1,1,16,1,1,1,6,8,5,1997,1997,2,1,3,3,2,1290,2,1,1,2,1,1,2,0,1,0,1173,1173,1,1,1,1,1182,1017,0,2199,0,0,2,1,3,1,2,9,1,1,2,1,1997,3,2,516,1,1,1,0,131,0,0,0,0,0.98558,1.6914,0.86029,0,9,2008,1,1
1997,60,1,60.052,11000,1,1.1679,1,1,1,4,1,16,1,1,1,2,9,5,2000,2000,2,1,1,1,2,295,2,1,1,3,1,4,2,0,1,0,1519,1519,1,1,1,1,1533,639,0,2172,0,0,2,1,4,1,3,8,1,1,2,3,2000,2,3,687,1,1,1,162,153,0,0,0,0,1.0025,0.18687,0.7892,0,6,2008,1,1
1998,20,1,136,11675,1,0.8587,2,1,1,1,1,16,1,1,1,1,8,5,1998,1998,1,1,1,1,2,495,2,1,1,2,1,2,1,1660,1,0,322,1982,1,1,1,1,2006,0,0,2006,1,0,2,0,2,1,2,5,1,1,2,1,1998,3,3,938,1,1,1,144,33,0,0,0,0,0.95475,1.7561,0.91858,0,7,2008,1,1
1999,60,1,97,10990,1,0.71761,2,1,1,3,1,16,1,1,1,2,7,5,1996,1997,1,1,1,1,1,0,2,1,1,3,1,1,1,851,1,0,213,1064,1,1,1,1,1064,1061,0,2125,1,0,2,1,4,1,2,12,1,2,2,1,1996,2,2,576,1,1,1,168,0,0,0,0,0,1.0361,2.1418,0.99621,0,6,2008,1,1
