Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
428,20,191004,77.0,8593,181130,206101,180183,180950,176938,179956,145847,184495,181169,185763,175985,4,6,1957,1957,218876,179803,149422,149803,156221.0,0.0,144341,184034,149805,140759.0,183632.0,165652.0,146889.0,288,184694.0,0,619,907,182021,214914,186186,186825.0,907,0,0,907,0,0,1,0,3,1,139962,5,183429,0,134091.0,1964.0,142156.0,1,352,187489.0,187885.0,186433,0,0,0,0,0,0,0,7,2008,173401,175202,109008
429,20,191004,64.0,6762,181130,164754,180183,180950,176938,179956,197965,184495,181169,185763,175985,7,5,2007,2007,171483,179803,213732,214432,204691.0,108.0,231633,184034,225230,202688.0,183632.0,165652.0,235413.0,664,184694.0,0,544,1208,182021,214914,186186,186825.0,1208,0,0,1208,1,0,2,0,2,1,212116,6,183429,0,202892.0,2007.0,202068.0,2,628,187489.0,187885.0,186433,105,54,0,0,0,0,0,9,2007,274945,272291,195400
430,20,191004,130.0,11457,181130,206101,180183,180950,181623,179956,242247,184495,181169,185763,175985,6,5,1988,1988,171483,179803,163077,167661,156221.0,0.0,144341,184034,149805,202688.0,183632.0,192789.0,235413.0,1005,184694.0,0,387,1392,182021,142362,186186,186825.0,1412,0,0,1412,1,0,2,0,3,1,212116,6,183429,1,202892.0,1988.0,142156.0,2,576,187489.0,187885.0,186433,0,0,169,0,0,0,0,3,2009,173401,175202,175000
431,160,126316,21.0,1680,181130,164754,180183,180950,176938,179956,104493,184495,181169,135911,210051,6,5,1971,1971,171483,179803,163077,167661,204691.0,232.0,144341,184034,149805,140759.0,183632.0,165652.0,161573.0,387,184694.0,0,96,483,182021,142362,186186,186825.0,483,504,0,987,0,0,1,1,2,1,139962,4,183429,0,134091.0,1971.0,142156.0,1,264,187489.0,187885.0,186433,0,0,0,0,0,0,0,7,2008,143973,146526,85400
432,50,126316,60.0,5586,181130,206101,143104,180950,176938,179956,128225,142475,181169,185763,143116,6,7,1920,1998,171483,179803,149422,149803,156221.0,0.0,144341,184034,132291,140759.0,183632.0,165652.0,170670.0,0,184694.0,0,901,901,182021,156858,186186,186825.0,1088,110,0,1198,0,0,1,0,4,1,139962,7,183429,0,202892.0,2005.0,142156.0,0,0,187489.0,187885.0,115039,0,98,0,0,0,0,0,9,2008,138780,146526,79900
433,160,126316,24.0,1920,181130,164754,180183,180950,176938,179956,104493,184495,181169,181959,210051,5,5,1971,1971,171483,179803,163077,167661,204691.0,376.0,144341,184034,149805,140759.0,183632.0,165652.0,161573.0,471,184694.0,0,294,765,182021,214914,186186,186825.0,765,600,0,1365,1,0,1,1,2,1,139962,6,146385,0,134091.0,1971.0,142156.0,2,440,187489.0,187885.0,186433,240,36,0,0,0,0,0,8,2007,173401,175202,122500
434,60,191004,100.0,10839,181130,206101,180183,180950,181623,179956,192854,184495,181169,185763,210051,6,5,1997,1998,171483,179803,213732,214432,156221.0,0.0,144341,184034,225230,202688.0,183632.0,165652.0,170670.0,0,184694.0,0,926,926,182021,214914,186186,186825.0,926,678,0,1604,0,0,2,1,3,1,139962,7,183429,1,202892.0,1997.0,240052.0,2,470,187489.0,187885.0,186433,0,36,0,0,0,0,0,7,2008,173401,175202,181000
435,180,126316,21.0,1890,181130,164754,180183,180950,176938,179956,98576,184495,181169,135911,135074,4,7,1972,1972,171483,179803,231690,230093,156221.0,0.0,144341,168897,149805,202688.0,183632.0,206643.0,161573.0,495,184694.0,0,135,630,182021,156858,186186,186825.0,630,0,0,630,1,0,1,0,1,1,139962,3,183429,0,202892.0,2005.0,142156.0,0,0,187489.0,187885.0,186433,88,0,0,0,0,0,0,6,2008,173401,175202,81000
436,60,191004,43.0,10667,181130,239833,180183,180950,223854,179956,197965,215184,181169,185763,210051,7,6,1996,1996,171483,179803,213732,214432,156221.0,0.0,231633,184034,225230,202688.0,183632.0,206643.0,235413.0,385,209942.0,344,70,799,182021,214914,186186,186825.0,827,834,0,1661,1,0,2,1,3,1,212116,6,183429,1,202892.0,1996.0,202068.0,2,550,187489.0,187885.0,186433,158,61,0,0,0,0,0,4,2009,143700,175202,212000
437,50,126316,40.0,4400,181130,164754,180183,180950,176938,179956,128225,184495,181169,185763,143116,6,8,1920,1950,171483,179803,162990,155905,156221.0,0.0,144341,184034,132291,115692.0,183632.0,165652.0,170670.0,0,184694.0,0,648,648,182021,142362,186186,122196.0,734,384,0,1118,0,0,1,0,2,1,139962,6,183429,0,134091.0,1990.0,142156.0,2,440,187489.0,187885.0,186433,0,0,0,0,0,0,0,10,2006,173401,175202,116000
438,45,126316,50.0,6000,181130,164754,180183,180950,176938,179956,124834,184495,181169,185763,110150,6,7,1926,2004,171483,179803,149841,148386,156221.0,0.0,231633,184034,225230,140759.0,183632.0,165652.0,170670.0,0,184694.0,0,884,884,182021,156858,186186,186825.0,904,0,0,904,0,0,1,0,2,1,139962,4,183429,0,134091.0,1926.0,142156.0,1,180,187489.0,187885.0,186433,0,0,105,0,0,0,0,1,2009,173401,175202,119000
439,30,191004,40.0,4280,181130,164754,180183,180950,176938,179956,210624,184495,181169,185763,175985,5,6,1913,2002,171483,179803,150655,155905,156221.0,0.0,144341,184034,225230,140759.0,183632.0,165652.0,151852.0,365,184694.0,0,75,440,182021,142362,105264,186825.0,694,0,0,694,0,0,1,0,2,1,212116,4,183429,1,134091.0,1990.0,142156.0,1,352,215860.0,187885.0,132330,0,0,34,0,0,0,0,3,2007,173401,175202,90350
440,50,191004,67.0,12354,181130,164754,180183,180950,181623,179956,128219,184495,181169,185763,143116,6,8,1920,2000,171483,179803,149841,148386,156221.0,0.0,144341,184034,132291,140759.0,121809.0,192789.0,170670.0,0,184694.0,0,684,684,182021,156858,186186,186825.0,684,512,0,1196,0,0,1,0,3,1,212116,7,183429,0,134091.0,2005.0,142156.0,2,528,187489.0,187885.0,186433,0,46,0,0,0,0,800,8,2009,200390,175202,110000
441,20,191004,105.0,15431,181130,164754,180183,180950,176938,179956,316270,184495,181169,185763,175985,10,5,2008,2008,218876,179803,213732,214432,265583.0,200.0,367360,184034,225230,327041.0,183632.0,257689.0,235413.0,1767,209942.0,539,788,3094,182021,214914,186186,186825.0,2402,0,0,2402,1,0,2,0,2,1,328554,10,183429,2,202892.0,2008.0,240052.0,3,672,187489.0,187885.0,186433,0,72,0,0,170,0,0,4,2009,173401,175202,555000
442,90,191004,92.0,12108,181130,164754,180183,180950,176938,179956,128219,184495,181169,133541,175985,4,4,1955,1955,171483,179803,213732,214432,204691.0,270.0,144341,184034,149805,140759.0,183632.0,165652.0,161573.0,133,184694.0,0,1307,1440,182021,142362,105264,107675.0,1440,0,0,1440,0,0,2,0,4,2,105565,8,183429,0,202892.0,2005.0,142156.0,0,0,187489.0,187885.0,186433,0,0,0,0,0,0,0,9,2008,173401,175202,118000
443,50,126316,52.0,6240,181130,164754,180183,180950,176938,179956,124834,184495,181169,185763,143116,5,7,1930,1992,171483,179803,149422,149803,156221.0,0.0,144341,184034,225230,140759.0,183632.0,165652.0,170670.0,0,184694.0,0,1078,1078,182021,142362,186186,186825.0,1128,445,0,1573,0,0,2,0,3,1,139962,8,183429,1,134091.0,1930.0,142156.0,2,360,187489.0,187885.0,132330,0,0,0,0,0,0,0,6,2008,173401,175202,162900
444,120,191004,53.0,3922,181130,164754,180183,180950,176938,179956,194870,184495,181169,181959,175985,7,5,2006,2007,171483,179803,150655,161328,204691.0,72.0,231633,184034,225230,327041.0,183632.0,206643.0,170670.0,0,184694.0,0,1258,1258,182021,214914,186186,186825.0,1258,0,0,1258,0,0,2,0,2,1,212116,6,183429,1,202892.0,2007.0,240052.0,3,648,187489.0,187885.0,186433,144,16,0,0,0,0,0,6,2007,274945,272291,172500
445,60,191004,70.0,8750,181130,164754,180183,180950,176938,179956,197965,184495,181169,185763,210051,7,5,1994,1995,171483,179803,213732,214432,156221.0,0.0,231633,168897,225230,202688.0,183632.0,165652.0,235413.0,642,184694.0,0,273,915,182021,214914,186186,186825.0,933,975,0,1908,1,0,2,1,4,1,212116,8,183429,1,202892.0,1994.0,142156.0,2,493,187489.0,187885.0,186433,144,133,0,0,0,0,0,7,2008,173401,175202,210000
446,20,191004,73.0,9855,181130,164754,180183,180950,181623,179956,128219,184495,181169,185763,175985,6,5,1956,1956,218876,179803,149841,148386,156221.0,0.0,144341,184034,149805,140759.0,183632.0,165652.0,170670.0,0,184694.0,0,1436,1436,182021,123919,186186,186825.0,1689,0,0,1689,0,0,1,0,3,1,139962,7,183429,1,202892.0,1956.0,142156.0,2,480,187489.0,187885.0,186433,0,0,0,0,0,0,0,11,2009,143973,175202,127500
447,20,191004,137.0,16492,181130,206101,180183,180950,181623,179956,145847,225875,181169,185763,175985,6,6,1966,2002,171483,179803,194573,168112,156221.0,0.0,231633,184034,149805,140759.0,183632.0,165652.0,161573.0,247,164917.0,713,557,1517,182021,214914,186186,186825.0,1888,0,0,1888,0,0,2,1,2,1,212116,6,168393,1,202892.0,1966.0,240052.0,2,578,187489.0,187885.0,186433,0,0,0,0,0,0,0,6,2010,173401,175202,190000
448,60,191004,60.0,11214,181130,206101,180183,180950,181623,179956,192854,184495,181169,185763,210051,7,5,1998,1999,171483,179803,213732,214432,156221.0,0.0,231633,184034,225230,202688.0,183632.0,165652.0,170670.0,0,184694.0,0,930,930,182021,156858,186186,186825.0,956,930,0,1886,0,0,2,1,4,1,212116,10,183429,1,202892.0,1998.0,240052.0,2,431,187489.0,187885.0,186433,89,0,0,0,0,0,0,7,2006,173401,175202,199900
449,50,126316,50.0,8600,181130,164754,143104,180950,176938,179956,100123,184495,181169,185763,143116,6,6,1937,1950,171483,179803,149422,149803,156221.0,0.0,144341,184034,132291,140759.0,183632.0,165652.0,170670.0,0,184694.0,0,780,780,182021,142362,186186,186825.0,780,596,0,1376,0,0,2,0,3,1,139962,7,183429,1,134091.0,1937.0,142156.0,1,198,187489.0,187885.0,115039,0,0,0,0,0,0,0,6,2006,173401,175202,119500
450,50,126316,50.0,6000,181130,164754,180183,180950,176938,179956,128225,184495,181169,185763,143116,3,7,1948,2002,171483,179803,149422,149803,156221.0,0.0,144341,168897,149805,140759.0,183632.0,165652.0,161573.0,331,184694.0,0,318,649,182021,214914,186186,186825.0,679,504,0,1183,0,0,1,1,2,1,139962,6,183429,0,134091.0,1981.0,142156.0,1,308,187489.0,187885.0,186433,0,176,0,0,0,0,0,6,2007,173401,175202,120000
451,30,126316,70.0,5684,181130,164754,180183,180950,176938,179956,128225,184495,181169,185763,175985,6,8,1930,2005,218876,179803,149841,148386,156221.0,0.0,144341,184034,132291,140759.0,183632.0,165652.0,170670.0,0,184694.0,0,813,813,182021,214914,186186,122196.0,813,0,0,813,0,0,1,0,2,1,212116,5,183429,0,134091.0,1932.0,142156.0,1,270,123573.0,114654.0,115039,0,113,0,0,0,0,0,6,2006,173401,175202,110000
452,20,191004,62.0,70761,181130,206101,203661,180950,176938,196734,212565,184495,181169,185763,175985,7,5,1975,1975,171483,390250,175942,168112,156221.0,0.0,144341,184034,149805,202688.0,183632.0,257689.0,161573.0,655,184694.0,0,878,1533,182021,142362,186186,186825.0,1533,0,0,1533,1,0,2,0,2,1,212116,5,183429,2,202892.0,1975.0,142156.0,2,576,187489.0,187885.0,186433,200,54,0,0,0,0,0,12,2006,173401,175202,280000
453,60,191004,60.0,9303,181130,206101,180183,180950,181623,179956,242247,184495,181169,185763,210051,6,5,1996,1997,218876,179803,213732,214432,204691.0,42.0,231633,184034,225230,327041.0,183632.0,165652.0,161573.0,742,184694.0,0,130,872,182021,214914,186186,186825.0,888,868,0,1756,1,0,2,1,3,1,139962,7,183429,0,202892.0,1996.0,240052.0,2,422,187489.0,187885.0,186433,144,122,0,0,0,0,0,7,2007,173401,175202,204000
454,60,214014,75.0,9000,181130,164754,180183,180950,176938,179956,225379,184495,181169,185763,210051,8,5,2008,2008,171483,179803,213732,214432,156221.0,0.0,231633,184034,225230,202688.0,183632.0,165652.0,170670.0,0,184694.0,0,768,768,182021,214914,186186,186825.0,786,804,0,1590,0,0,2,1,3,1,212116,6,183429,0,202892.0,2008.0,202068.0,2,676,187489.0,187885.0,186433,0,30,0,0,0,0,0,6,2009,173401,175202,210000
455,90,191004,63.0,9297,181130,164754,180183,180950,176938,179956,156270,184495,181169,133541,175985,5,5,1976,1976,171483,179803,175942,168112,156221.0,0.0,144341,184034,149805,140759.0,183632.0,165652.0,161573.0,1606,184694.0,0,122,1728,182021,142362,186186,186825.0,1728,0,0,1728,2,0,2,0,4,2,139962,8,183429,0,134091.0,1976.0,142156.0,2,560,187489.0,187885.0,186433,0,0,0,0,0,0,0,7,2006,173401,149600,188000
456,20,191004,80.0,9600,181130,164754,180183,180950,176938,179956,189050,184495,181169,185763,175985,7,6,1973,1973,218876,179803,163077,167661,204691.0,320.0,144341,184034,149805,140759.0,183632.0,165652.0,161573.0,916,184694.0,0,326,1242,182021,123919,186186,186825.0,1242,0,0,1242,0,0,1,1,3,1,139962,6,183429,1,202892.0,1973.0,142156.0,2,528,187489.0,187885.0,186433,0,0,0,0,0,0,0,9,2007,173401,175202,175500
457,70,126316,34.0,4571,181130,164754,180183,180950,176938,179956,128225,184495,181169,185763,210051,5,5,1916,1950,171483,179803,107385,114060,156221.0,0.0,144341,184034,132291,140759.0,183632.0,165652.0,170670.0,0,184694.0,0,624,624,182021,123919,105264,186825.0,624,720,0,1344,0,0,1,0,4,1,139962,7,183429,0,134091.0,1916.0,142156.0,3,513,123573.0,114654.0,186433,0,0,96,0,0,0,0,5,2008,143973,146526,98000
458,20,191004,60.0,53227,181130,206101,203661,180950,223854,196734,212565,184495,181169,185763,175985,4,6,1954,1994,194690,185406,175942,168112,156221.0,0.0,144341,184034,149805,202688.0,183632.0,257689.0,149493.0,1116,184694.0,0,248,1364,182021,214914,186186,186825.0,1663,0,0,1663,1,0,1,0,2,1,212116,6,146385,2,202892.0,1954.0,240052.0,2,529,187489.0,187885.0,186433,224,137,0,0,0,0,0,3,2008,173401,175202,256000
459,70,126316,60.0,5100,181130,164754,180183,180950,176938,179956,128225,184495,181169,185763,210051,8,7,1925,1996,218876,179803,162990,161328,156221.0,0.0,144341,168897,225230,140759.0,183632.0,165652.0,170670.0,0,184694.0,0,588,588,182021,123919,186186,186825.0,833,833,0,1666,0,0,1,0,3,1,212116,7,183429,1,134091.0,1925.0,142156.0,1,228,187489.0,187885.0,186433,192,63,0,0,0,0,0,6,2008,173401,175202,161000
460,50,191004,60.0,7015,181130,206101,143104,180950,181623,179956,124834,184495,181169,185763,143116,5,4,1950,1950,171483,179803,149422,149803,146318.0,161.0,144341,184034,149805,140759.0,183632.0,165652.0,151852.0,185,184694.0,0,524,709,182021,142362,186186,186825.0,979,224,0,1203,1,0,1,0,3,1,212116,5,183429,1,134091.0,1950.0,142156.0,1,352,187489.0,187885.0,186433,0,0,248,0,0,0,0,7,2009,173401,175202,110000
461,60,214014,75.0,8004,181130,206101,180183,180950,176938,179956,225379,184396,181169,185763,210051,8,5,2009,2009,171483,179803,213732,214432,265583.0,110.0,231633,184034,225230,202688.0,183632.0,165652.0,235413.0,544,184694.0,0,288,832,182021,214914,186186,186825.0,832,1103,0,1935,1,0,2,1,3,1,139962,8,183429,0,254751.0,2009.0,240052.0,2,552,187489.0,187885.0,186433,0,150,0,0,0,0,0,12,2009,274945,272291,263435
462,70,191004,60.0,7200,181130,164754,180183,180950,176938,179956,142591,142475,181169,185763,210051,7,9,1936,2007,171483,179803,149841,148386,156221.0,0.0,231633,168897,225230,202688.0,213599.0,165652.0,161573.0,350,151101.0,210,0,560,182021,214914,186186,186825.0,575,560,0,1135,1,0,1,0,3,1,212116,6,183429,0,134091.0,1971.0,202068.0,2,576,187489.0,187885.0,186433,256,0,0,0,0,0,0,4,2009,173401,175202,155000
463,20,191004,60.0,8281,181130,206101,180183,180950,176938,179956,136793,184495,181169,185763,175985,5,5,1965,1965,171483,179803,149422,149803,156221.0,0.0,144341,184034,149805,140759.0,183632.0,165652.0,146889.0,553,151101.0,311,0,864,182021,156858,186186,186825.0,864,0,0,864,0,0,1,0,3,1,139962,5,183429,1,134091.0,1965.0,142156.0,1,360,187489.0,187885.0,186433,0,0,236,0,0,0,0,12,2009,173401,175202,62383
464,70,191004,74.0,11988,181130,206101,231533,180950,176938,196734,210624,184495,181169,185763,210051,6,7,1934,1995,218876,179803,162990,155905,156221.0,0.0,144341,184034,149805,140759.0,183632.0,165652.0,151852.0,326,184694.0,0,389,715,182021,123919,186186,122196.0,849,811,0,1660,0,0,1,1,3,1,139962,6,183429,1,134091.0,1939.0,142156.0,1,240,187489.0,187885.0,186433,0,0,0,0,0,0,0,8,2008,173401,175202,188700
465,20,191004,60.0,8430,181130,164754,231533,180950,176938,196734,197965,184495,181169,185763,175985,5,5,1978,1978,171483,179803,163077,167661,204691.0,136.0,144341,184034,149805,202688.0,183632.0,165652.0,146889.0,616,184694.0,0,424,1040,182021,142362,186186,186825.0,1040,0,0,1040,0,0,2,0,3,1,139962,5,183429,0,202892.0,2005.0,142156.0,0,0,187489.0,187885.0,186433,0,0,0,0,0,0,0,8,2009,173401,175202,124000
466,120,126316,60.0,3072,181130,164754,180183,180950,176938,179956,194870,184495,181169,181959,175985,7,5,2004,2004,218876,179803,213732,214432,204691.0,18.0,231633,184034,225230,202688.0,183632.0,165652.0,170670.0,0,184694.0,0,1375,1375,182021,214914,186186,186825.0,1414,0,0,1414,0,0,2,0,2,1,212116,6,183429,1,202892.0,2004.0,240052.0,2,398,187489.0,187885.0,186433,144,20,0,0,0,0,0,5,2006,173401,175202,178740
467,20,191004,85.0,10628,181130,164754,180183,180950,176938,179956,145847,184495,181169,185763,175985,7,5,1970,1970,194690,185406,175942,168112,156221.0,0.0,144341,168897,149805,140759.0,213599.0,257689.0,235413.0,778,184694.0,0,499,1277,182021,142362,186186,186825.0,1277,0,0,1277,1,0,1,0,2,1,139962,5,183429,1,202892.0,1970.0,142156.0,2,526,187489.0,187885.0,186433,0,0,0,0,176,0,0,4,2007,173401,175202,167000
468,70,191004,79.0,9480,181130,164754,180183,180950,176938,179956,145847,135091,181169,185763,210051,5,7,1942,1995,171483,179803,149422,149803,265583.0,224.0,144341,184034,149805,140759.0,183632.0,165652.0,151852.0,386,184694.0,0,342,728,182021,214914,186186,186825.0,888,756,0,1644,0,0,1,1,3,1,212116,7,183429,2,202892.0,1942.0,142156.0,1,312,187489.0,187885.0,186433,168,0,0,0,0,0,0,6,2007,173401,175202,146500
469,20,191004,98.0,11428,181130,206101,180183,180950,176938,179956,316270,184495,181169,185763,175985,8,5,2006,2006,171483,179803,213732,214432,265583.0,248.0,231633,184034,225230,202688.0,183632.0,165652.0,170670.0,0,184694.0,0,1626,1626,182021,214914,186186,186825.0,1634,0,0,1634,0,0,2,0,3,1,212116,7,183429,1,202892.0,2006.0,202068.0,3,866,187489.0,187885.0,186433,0,44,0,0,0,0,0,5,2007,173401,175202,250000
470,60,191004,76.0,9291,181130,206101,180183,180950,181623,179956,186555,190750,181169,185763,210051,6,5,1993,1993,171483,179803,163077,167661,204691.0,120.0,231633,184034,225230,202688.0,183632.0,165652.0,235413.0,426,184694.0,0,406,832,182021,214914,186186,186825.0,832,878,0,1710,0,0,2,1,3,1,212116,7,183429,0,202892.0,1993.0,202068.0,2,506,187489.0,187885.0,186433,144,70,0,0,0,0,0,6,2008,173401,175202,187000
471,120,191004,60.0,6820,181130,206101,180183,180950,181623,179956,310499,184495,181169,181959,175985,8,5,1985,1985,171483,179803,163077,167661,156221.0,0.0,231633,184034,225230,202688.0,183632.0,206643.0,235413.0,368,151101.0,1120,0,1488,182021,142362,186186,186825.0,1502,0,0,1502,1,0,1,1,1,1,212116,4,183429,0,202892.0,1985.0,202068.0,2,528,187489.0,187885.0,186433,0,54,0,0,140,0,0,6,2010,173401,175202,212000
472,60,191004,92.0,11952,181130,164754,180183,180950,176938,179956,189050,225875,181169,185763,210051,7,6,1977,1977,180568,241400,150655,168112,156221.0,0.0,144341,184034,149805,202688.0,183632.0,165652.0,170670.0,0,184694.0,0,808,808,182021,142362,186186,186825.0,1161,808,0,1969,0,0,2,1,3,1,139962,8,183429,1,202892.0,1977.0,202068.0,2,534,187489.0,187885.0,186433,0,0,0,0,276,0,0,11,2007,173401,175202,190000
473,180,126316,35.0,3675,181130,164754,180183,180950,176938,179956,128219,184495,181169,181959,166703,6,5,2005,2005,171483,179803,213732,214432,204691.0,80.0,144341,184034,225230,202688.0,183632.0,257689.0,235413.0,459,184694.0,0,88,547,182021,214914,186186,186825.0,1072,0,0,1072,1,0,1,0,2,1,139962,5,183429,0,160570.0,2005.0,202068.0,2,525,187489.0,187885.0,186433,0,28,0,0,0,0,0,6,2008,173401,175202,148000
474,20,191004,110.0,14977,181130,206101,180183,180950,176938,179956,316270,184495,181169,185763,175985,8,5,2006,2007,171483,179803,213732,214432,204691.0,304.0,231633,184034,225230,327041.0,183632.0,257689.0,235413.0,1350,184694.0,0,626,1976,182021,214914,186186,186825.0,1976,0,0,1976,1,0,2,0,2,1,212116,7,183429,1,202892.0,2006.0,202068.0,3,908,187489.0,187885.0,186433,250,63,0,0,0,0,0,7,2007,274945,272291,440000
475,120,191004,41.0,5330,181130,164754,180183,180950,176938,179956,310499,184495,181169,181959,175985,8,5,2000,2000,171483,179803,231690,230093,156221.0,0.0,231633,184034,225230,202688.0,183632.0,206643.0,235413.0,1196,184694.0,0,298,1494,182021,214914,186186,186825.0,1652,0,0,1652,1,0,2,0,2,1,328554,6,183429,0,202892.0,2000.0,202068.0,2,499,187489.0,187885.0,186433,96,48,0,0,0,0,0,8,2007,173401,175202,251000
476,20,191004,80.0,8480,181130,164754,180183,180950,181623,179956,136793,184495,181169,185763,175985,5,6,1963,1963,218876,179803,163077,167661,156221.0,0.0,144341,184034,149805,140759.0,183632.0,165652.0,235413.0,630,184694.0,0,340,970,182021,142362,186186,186825.0,970,0,0,970,1,0,1,0,2,1,139962,5,183429,0,134091.0,1996.0,142156.0,2,624,187489.0,187885.0,186433,0,24,0,0,192,0,0,7,2007,173401,175202,132500
477,20,191004,75.0,13125,181130,164754,180183,180950,176938,196734,197965,184495,181169,185763,175985,6,5,1997,1998,171483,179803,213732,214432,204691.0,215.0,144341,184034,225230,202688.0,183632.0,257689.0,235413.0,994,184694.0,0,484,1478,182021,214914,186186,186825.0,1493,0,0,1493,1,0,2,0,3,1,212116,7,183429,1,202892.0,1997.0,240052.0,2,508,187489.0,187885.0,186433,140,39,0,0,0,0,0,4,2008,173401,175202,208900
478,60,191004,105.0,13693,181130,164754,180183,180950,176938,179956,316270,184495,181169,185763,210051,9,5,2006,2006,218876,179803,213732,214432,204691.0,772.0,367360,184034,225230,202688.0,183632.0,206643.0,170670.0,0,184694.0,0,2153,2153,182021,214914,186186,186825.0,2069,574,0,2643,0,0,2,1,3,1,328554,9,183429,1,254751.0,2006.0,240052.0,3,694,187489.0,187885.0,186433,414,84,0,0,0,0,0,3,2007,173401,175202,380000
